ID_Pedido,Barrio,Tiempo_Minutos,Valor_ARS
5248,Lujan de Cuyo,48.290478081492616,20746.27378840499
5103,Capital,43.93763834310533,11962.497253691981
5229,Maipu,56.2364235179256,13318.748494035004
5753,Lujan de Cuyo,31.596766525293972,6380.196496680901
5041,Maipu,43.44320638401596,8234.800326713268
5672,Maipu,56.75846347793298,15204.286331440882
5707,Godoy Cruz,25.35986139528444,17340.993386432237
5200,Maipu,20.773693496950763,12855.555631107893
5190,Maipu,47.17360564267873,
5075,Lujan de Cuyo,32.19084475351963,16210.623173672824
5511,Maipu,8.384455119789955,12196.256207408003
5723,Capital,29.565260629053988,17710.489385915433
5086,Godoy Cruz,44.67376255468173,12335.579646326849
5721,Maipu,28.962663232711684,19623.022570264453
5218,Lujan de Cuyo,36.791262121336985,8510.603398913605
5499,Capital,29.587862661358542,15821.218768138582
5506,Lujan de Cuyo,31.518021633224567,10235.86378068895
5184,Lujan de Cuyo,39.744571835244024,16863.048868739003
5537,Lujan de Cuyo,41.51340866675238,8413.902705163388
5141,Godoy Cruz,37.867617816893826,8520.007844641656
5773,Guaymallen,18.09830305504189,
5051,Godoy Cruz,27.901468986256173,22647.51165929044
5792,Guaymallen,27.402489886207178,5091.514822318473
5380,Lujan de Cuyo,54.04233605137824,
5095,Godoy Cruz,40.07180010697861,12499.44155840134
5280,Guaymallen,54.873178189593524,23984.863208839608
5348,Capital,30.876389988166633,20611.925124059122
5782,Maipu,37.31729425734786,18102.47194043413
5175,Capital,18.306860181309837,20559.55066842548
5064,Lujan de Cuyo,37.7285615916944,12369.97344927394
5309,Godoy Cruz,38.54704457355651,15312.175773140054
5746,Capital,45.763826130706576,19291.71723691326
5528,Godoy Cruz,45.653317438729346,8459.69292390206
5033,Godoy Cruz,28.263404021052423,18442.194395846687
5764,Guaymallen,42.05059448138486,22476.570763846263
5251,Lujan de Cuyo,37.78185482160932,26523.4098356506
5704,Maipu,41.09753227779139,16231.101653002255
5625,Godoy Cruz,40.079562170022484,20048.025521006686
5199,Capital,49.99512067508995,18231.083196528085
5406,Capital,60.21821954788983,12749.895586125274
5615,Lujan de Cuyo,60.97688305915017,15329.622911381122
5020,Capital,57.31828122102035,14155.620966211121
5395,Capital,65.68868818714951,17942.236749477466
5694,Godoy Cruz,38.6464128785649,13129.696918571277
5120,Godoy Cruz,37.13246551596049,13879.705930996815
5626,Capital,42.63871551605065,13865.6407066691
5205,Lujan de Cuyo,43.811192163040985,14190.685828751868
5795,Godoy Cruz,36.74937136213534,20206.284884522232
5067,Capital,22.296328430990975,12783.039491297
5053,Maipu,52.34270739719723,13510.39168337867
5541,Godoy Cruz,18.95646663225926,8082.879657577954
5730,Guaymallen,29.816914945165482,11599.881854827896
5401,Lujan de Cuyo,43.26160681833825,14881.391889475377
5019,Maipu,19.922780113296184,17684.464717972078
5204,Godoy Cruz,55.2754521685043,12524.251011445414
5522,Capital,25.583662038127464,7411.112521749904
5144,Godoy Cruz,36.80433173569591,9436.325201965945
5081,Godoy Cruz,32.32687676166083,12064.811341829703
5259,Lujan de Cuyo,55.17946265867876,15533.275953900562
5651,Maipu,58.652787696453956,13578.474534368223
5550,Lujan de Cuyo,56.30790763109057,-1500.0
5023,Godoy Cruz,34.82487386326109,14701.93040351019
5574,Godoy Cruz,24.791265648827768,17192.711229038803
5028,Maipu,46.61180155227056,13818.645869945236
5677,Capital,26.244287746007366,21682.095481922675
5216,Maipu,38.96102488762268,11674.139031101686
5790,Maipu,46.09117344032787,13820.40742567421
5561,Lujan de Cuyo,45.25736602665582,15859.985237028033
5356,Capital,36.941382383277855,17182.564319494923
5258,Lujan de Cuyo,35.57184805499595,
5431,Maipu,34.76465806086916,12536.255115477868
5000,Godoy Cruz,54.61207006147773,18767.392477370206
5416,Capital,34.78979465204485,19336.5652969038
5402,Maipu,39.71199489036203,13393.767747307309
5203,Lujan de Cuyo,42.849466769586016,25134.744969203442
5611,Guaymallen,29.12341792692431,20769.498102041915
5668,Maipu,70.50372253388457,
5514,Godoy Cruz,38.821281011642974,18423.781728413564
5433,Godoy Cruz,43.8853345826781,12464.674235939636
5349,Godoy Cruz,43.50943328568981,14813.94688495908
5435,Godoy Cruz,33.19527102731552,20198.721338683958
5192,Guaymallen,46.44202796626769,10543.065080123433
5044,Maipu,36.18883216090494,9991.16291440067
5012,Godoy Cruz,15.205790088855863,19147.333897115037
5268,Lujan de Cuyo,19.998477282993502,
5168,Capital,36.53061534571943,
5390,Capital,39.026092516534554,18210.137502871483
5564,Lujan de Cuyo,21.72330950610696,20955.376633022024
5198,Capital,39.468229240679236,19492.36914160812
5660,Capital,33.81966882230582,10731.834440593615
5485,Lujan de Cuyo,52.1337775692473,17652.929264381615
5464,Maipu,40.643890403277304,19313.21600264012
5121,Maipu,29.887780631287548,12563.631025158184
5775,Lujan de Cuyo,51.8184648877457,8935.917178045114
5135,Lujan de Cuyo,49.13910767895024,13869.18401729548
5260,Lujan de Cuyo,19.332800403614186,10708.556028106183
5207,Capital,24.51512302191691,13715.916254651627
5738,Godoy Cruz,48.83643594193887,16704.929664807398
5043,Godoy Cruz,73.2168823819897,16447.91505447014
5314,Lujan de Cuyo,24.350786914713762,14556.93958853207
5736,Guaymallen,24.96614699613837,13380.833629425515
5772,Capital,16.924566592817623,9325.885620215882
5474,Godoy Cruz,62.0604939956765,
5394,Godoy Cruz,62.92340920283418,16767.665858366476
5636,Godoy Cruz,43.04453986399884,16345.157963864414
5742,Maipu,40.620572343046256,15459.570540293254
5490,Capital,31.463472532601905,18235.458057780186
5188,Godoy Cruz,40.183852742914304,14020.211742948726
5519,Lujan de Cuyo,34.1005904350784,13595.733982329857
5215,Lujan de Cuyo,31.386857875779285,17104.823925706703
5602,Maipu,44.10617402013813,20047.19705829031
5073,Maipu,14.97840541002687,20996.75026591278
5386,Lujan de Cuyo,38.12301547141069,14127.766992468682
5338,Maipu,36.166816122229015,6600.728633975426
5617,Capital,61.19986529766517,9424.874502406092
5657,Maipu,23.080162142420345,13840.157292246142
5483,Capital,22.00709262974403,13234.204125694614
5486,Maipu,8.050276747585386,19290.14653344942
5317,Lujan de Cuyo,25.21523835170766,16243.65172987246
5330,Maipu,41.21621877973186,11914.009236917487
5319,Maipu,44.946317790474936,16058.858166546253
5552,Capital,49.08259218667635,17684.76236438967
5762,Guaymallen,48.57336373847886,13247.705525528861
5463,Lujan de Cuyo,41.53557455253872,9556.654858509559
5267,Lujan de Cuyo,34.36203522165525,13329.78680739889
5588,Godoy Cruz,32.231210662172735,13624.88771344669
5744,Maipu,44.479436133234344,9699.58648495831
5046,Guaymallen,62.97845291576933,14527.70896600641
5098,Capital,44.699883148993486,15904.2364013146
5382,Lujan de Cuyo,32.906863878676546,16829.387885190023
5601,Guaymallen,41.235759506636455,14791.46255288035
5011,Godoy Cruz,30.36240996621764,13861.508967189171
5022,Maipu,21.880870256760396,16331.184569418001
5711,Lujan de Cuyo,53.49652599691622,14520.311709724836
5571,Guaymallen,63.65034442449045,16193.296404060757
5547,Guaymallen,47.42291979892828,12911.39855991264
5389,Guaymallen,28.193016688769944,17157.918773640464
5713,Maipu,42.16291170427421,18110.246106338738
5489,Godoy Cruz,48.02909743085137,21256.389406045026
5408,Guaymallen,31.09824723047624,12405.59068408968
5628,Maipu,36.67550124751834,21422.06734303993
5734,Guaymallen,39.50333263180005,13993.81653647962
5608,Maipu,41.10337247736206,8567.38773448277
5437,Capital,38.632989728696174,13398.607979520251
5367,Guaymallen,35.40798634132792,17224.977234498492
5776,Lujan de Cuyo,40.352591153278816,14842.81689239192
5297,Guaymallen,42.53644600619995,14789.46454563783
5162,Lujan de Cuyo,45.41324691833667,8484.79194335932
5710,Godoy Cruz,45.37387993572635,17799.278608937217
5674,Guaymallen,60.5219503178309,11013.597960826088
5253,Guaymallen,65.37464225802465,14148.596805071824
5217,Godoy Cruz,65.10715551636297,9793.066595041048
5261,Godoy Cruz,47.72002322858771,15409.310911122038
5662,Capital,49.715728436166714,10209.360772141297
5327,Lujan de Cuyo,52.69459321075564,21754.851969863892
5139,Maipu,21.682053278641668,19882.306803739157
5769,Guaymallen,35.50912398516632,14340.10749358161
5031,Godoy Cruz,44.931972490463814,14233.305663936866
5647,Lujan de Cuyo,30.18020423964048,20520.382156929503
5560,Godoy Cruz,60.533088597547625,18751.493749031044
5446,Guaymallen,34.26675087498808,13278.759820873953
5459,Capital,26.255462308096682,16661.818165537286
5632,Guaymallen,54.42024488179579,21000.140679067852
5049,Godoy Cruz,38.916119425533616,9094.078499519033
5238,Lujan de Cuyo,34.623748633072395,15528.096272682138
5061,Lujan de Cuyo,35.11193753045777,14972.138243992527
5242,Maipu,80.58686285339382,16116.335112248415
5706,Lujan de Cuyo,56.28273179928385,13876.5310487994
5760,Lujan de Cuyo,33.10579150129785,13979.167084483342
5616,Maipu,45.28775328686574,14911.64862907329
5679,Lujan de Cuyo,38.318923242788415,5844.010174465073
5432,Capital,54.84442312282712,13006.443505762072
5283,Capital,61.672922497039465,13118.277709560218
5425,Lujan de Cuyo,35.33142203677799,19540.86164486345
5334,Lujan de Cuyo,45.27794321872451,20390.929313150195
5576,Guaymallen,31.545788342977673,23958.705435844553
5529,Capital,31.256519296652172,17586.772842029233
5391,Guaymallen,15.838191964865764,21357.132527218186
5507,Capital,31.780770701710995,10519.632182337937
5298,Lujan de Cuyo,51.16311211425253,16990.34792691317
5787,Guaymallen,36.81872847032362,15120.538561242822
5060,Capital,58.43650926209261,15920.0079600447
5436,Guaymallen,50.966207771388724,14275.060071607304
5399,Lujan de Cuyo,37.00351612035079,14053.37352927953
5629,Maipu,30.908600669467795,14222.667076413007
5050,Lujan de Cuyo,46.33947886528006,10505.769673727003
5325,Capital,13.271149500002771,9979.003188984596
5293,Godoy Cruz,36.17230151896954,13172.116796677365
5729,Godoy Cruz,21.805620448328387,13641.18185876887
5423,Guaymallen,30.916786980367277,13876.738025693789
5313,Maipu,29.518389873175508,8383.841263302278
5361,Guaymallen,31.725648301212026,13725.500178876975
5140,Godoy Cruz,44.37920092734193,18026.96644416447
5213,Capital,67.81139174198113,6796.156434842163
5097,Capital,25.4493578383051,10102.6277166747
5385,Maipu,32.28905058879713,17938.99162092808
5666,Lujan de Cuyo,40.150522784924505,15879.621470421655
5455,Maipu,38.82750847911874,12577.895686183761
5388,Guaymallen,51.07760339620131,6134.161673425444
5278,Maipu,44.09518542393324,17820.657302724834
5109,Capital,46.949220119104695,15681.788585454418
5124,Guaymallen,66.04513041025199,19309.03442520121
5357,Lujan de Cuyo,48.931617203572245,18420.048136187943
5299,Maipu,33.76561870288091,8475.079004551444
5670,Lujan de Cuyo,52.05214843213007,18975.19568845762
5538,Godoy Cruz,48.883314408509364,18957.415556785094
5219,Godoy Cruz,18.741385392809462,15546.196918907504
5644,Capital,28.533037510278767,12100.334343249644
5420,Maipu,35.60140098207854,13818.842784002998
5369,Maipu,22.34777401081542,19887.641944467447
5145,Godoy Cruz,51.999086170998424,19511.401860355058
5065,Guaymallen,37.65911586741795,17676.529188724522
5471,Capital,27.812844507145574,6040.32933399644
5318,Godoy Cruz,39.660384441705574,20832.617139286056
5172,Godoy Cruz,35.39719038849329,13676.259805557984
5675,Guaymallen,51.40800635707663,14330.265057047593
5469,Maipu,40.23131362206428,11192.594210675006
5780,Maipu,55.814085648936,12334.625765989687
5488,Guaymallen,46.35308845101596,16751.916351290878
5173,Capital,34.891726412877695,12725.74445630541
5468,Lujan de Cuyo,40.415499573970756,9345.709633430703
5004,Godoy Cruz,21.361467690573505,12783.913369677579
5767,Lujan de Cuyo,38.7218638060175,20604.331694725806
5794,Godoy Cruz,48.92773830776263,9126.869963011482
5735,Maipu,33.75822743477818,16658.03087280932
5451,Maipu,42.590974556488455,15670.82001998798
5740,Maipu,49.719382570878025,16672.634629665466
5093,Maipu,50.91744072593244,7414.706780493951
5714,Lujan de Cuyo,43.793883892182244,15559.861434011425
5479,Lujan de Cuyo,49.71861247192041,15135.650522516142
5405,Maipu,47.489961404654906,16276.841413511422
5604,Godoy Cruz,38.151007927465116,13981.158997322918
5692,Maipu,49.04872339642696,9230.505521069492
5404,Lujan de Cuyo,39.52474827186836,24134.75822140641
5424,Capital,58.535454898910714,4669.503476343736
5671,Guaymallen,35.12955776170507,12844.42893790224
5288,Lujan de Cuyo,42.07023650130199,20884.358906702913
5478,Godoy Cruz,43.42996227413855,14782.804400722032
5453,Guaymallen,26.20379169947069,17849.657522604382
5521,Godoy Cruz,38.96887712083613,12511.418613521402
5553,Guaymallen,51.947053013169814,14921.512906691552
5384,Guaymallen,40.45677661579601,18928.29232641716
5585,Maipu,11.849271763948945,14657.13760519378
5110,Maipu,45.19708310752331,20067.60339978718
5622,Godoy Cruz,42.556371983544715,12753.220523761687
5549,Capital,47.24867757424267,17434.17248091655
5651,Maipu,58.652787696453956,13578.474534368223
5006,Guaymallen,27.150159744244448,17111.701219310937
5439,Godoy Cruz,36.60619882120055,17331.42956563965
5195,Maipu,34.65776181030424,22433.26051664025
5591,Godoy Cruz,43.90379827213988,15516.469391413757
5590,Guaymallen,46.11866673493368,14660.476329347497
5243,Maipu,53.76618952067008,19067.629125375246
5448,Godoy Cruz,48.8831956534393,14425.877622154196
5470,Capital,32.3007007674428,13929.059261107885
5586,Guaymallen,31.02201181311466,12394.215492475407
5589,Lujan de Cuyo,59.878639297215145,25218.1223848226
5456,Guaymallen,66.88137136336725,14745.168671196468
5495,Maipu,21.222080653044095,20293.69150033115
5013,Capital,16.27144907516132,17485.436375836325
5177,Godoy Cruz,39.40949485696179,12038.59187430476
5429,Lujan de Cuyo,41.52278845465698,19528.89111891602
5752,Maipu,52.055968204351664,15135.273003176766
5621,Lujan de Cuyo,44.47846648381439,15383.798755370915
5310,Capital,77.21613712025962,17857.541911474407
5731,Capital,27.565505870846366,22287.016607028523
5659,Maipu,30.93616744031676,9210.668028566528
5798,Guaymallen,54.355223425812866,20597.178710828262
5648,Godoy Cruz,46.700930237385016,10380.859798014611
5128,Lujan de Cuyo,42.67815247049194,17902.172580517537
5565,Maipu,34.45119231145829,
5045,Lujan de Cuyo,35.51468000684565,18019.893466060574
5374,Lujan de Cuyo,59.87419110853906,11428.25272404578
5758,Lujan de Cuyo,45.556473103722794,9463.79341910666
5117,Guaymallen,37.848922849904426,14970.107463463997
5620,Lujan de Cuyo,38.443699382040776,20239.76569741949
